OrderID,OrderDate,CustomerID,ProductID,WarehouseID,CarrierID,Quantity,UnitPrice,UnitCost,DiscountRate,GrossRevenue,NetRevenue,COGS,ShippingCost,Profit,TransitDays,PromisedDays,IsLate
ORD-00000765,2025-06-03,CUST-006506,PROD-0205,WH-EU-WEST-1,CAR-03,10,33.02,26.34,0.1,330.2,297.18,263.4,5.83,27.95,6,5,1
ORD-00000766,2023-11-15,CUST-004573,PROD-0415,WH-CA-EAST-1,CAR-07,6,851.35,501.02,0.15,5108.1,4341.88,3006.12,26.46,1309.31,2,2,0
ORD-00000767,2024-01-17,CUST-001168,PROD-1075,WH-UK-LOND-1,CAR-06,11,406.89,303.58,0.05,4475.79,4252.0,3339.38,40.18,872.44,4,4,0
ORD-00000768,2025-09-16,CUST-008449,PROD-0927,WH-EU-WEST-1,CAR-08,3,1616.41,848.29,0.0,4849.23,4849.23,2544.87,16.67,2287.69,3,3,0
ORD-00000769,2025-07-17,CUST-013942,PROD-1579,WH-APAC-SYD-1,CAR-03,9,795.65,584.64,0.1,7160.85,6444.76,5261.76,12.25,1170.75,7,7,0
ORD-00000770,2023-12-25,CUST-023890,PROD-0424,WH-US-EAST-1,CAR-07,7,588.89,401.68,0.0,4122.23,4122.23,2811.76,27.28,1283.19,3,3,0
ORD-00000771,2025-11-15,CUST-002436,PROD-0767,WH-EU-WEST-1,CAR-02,10,1066.16,761.45,0.15,10661.6,9062.36,7614.5,14.06,1433.8,3,3,0
ORD-00000772,2023-06-25,CUST-018133,PROD-0183,WH-APAC-SING-1,CAR-01,9,710.1,572.34,0.05,6390.9,6071.36,5151.06,17.09,903.2,1,0,1
ORD-00000773,2024-07-09,CUST-024708,PROD-1230,WH-US-EAST-1,CAR-04,10,1420.87,948.29,0.0,14208.7,14208.7,9482.9,7.76,4718.04,6,6,0
ORD-00000774,2025-12-30,CUST-002675,PROD-1940,WH-US-EAST-2,CAR-06,8,690.57,404.4,0.0,5524.56,5524.56,3235.2,10.99,2278.37,3,3,0
ORD-00000775,2025-01-15,CUST-002452,PROD-0978,WH-UK-LOND-1,CAR-07,3,574.41,382.73,0.05,1723.23,1637.07,1148.19,38.6,450.28,5,4,1
ORD-00000776,2023-06-23,CUST-020799,PROD-1616,WH-US-WEST-1,CAR-07,2,218.62,110.47,0.1,437.24,393.52,220.94,45.84,126.74,4,4,0
ORD-00000777,2023-02-15,CUST-012755,PROD-1761,WH-UK-MANC-1,CAR-05,7,289.23,175.62,0.0,2024.61,2024.61,1229.34,27.31,767.96,5,5,0
ORD-00000778,2023-11-06,CUST-010356,PROD-0387,WH-APAC-OSAK-1,CAR-01,6,658.24,440.56,0.1,3949.44,3554.5,2643.36,21.98,889.16,6,7,0
ORD-00000779,2025-02-10,CUST-009005,PROD-0516,WH-US-CENT-1,CAR-07,2,1586.2,779.46,0.0,3172.4,3172.4,1558.92,38.55,1574.93,4,4,0
ORD-00000780,2023-02-13,CUST-015417,PROD-1502,WH-APAC-SING-1,CAR-04,4,848.12,645.25,0.0,3392.48,3392.48,2581.0,24.83,786.65,7,7,0
ORD-00000781,2023-08-25,CUST-021144,PROD-1685,WH-US-CENT-1,CAR-01,3,1896.15,862.37,0.0,5688.45,5688.45,2587.11,42.52,3058.82,2,3,0
ORD-00000782,2023-07-29,CUST-014612,PROD-0055,WH-US-WEST-1,CAR-04,8,554.08,331.45,0.0,4432.64,4432.64,2651.6,24.24,1756.8,6,6,0
ORD-00000783,2023-07-03,CUST-008690,PROD-1354,WH-US-CENT-1,CAR-04,7,1298.83,609.93,0.05,9091.81,8637.22,4269.51,21.82,4345.89,2,3,0
ORD-00000784,2024-09-30,CUST-022428,PROD-1628,WH-US-WEST-1,CAR-06,8,1116.35,761.8,0.0,8930.8,8930.8,6094.4,47.54,2788.86,6,6,0
ORD-00000785,2024-09-22,CUST-018937,PROD-0957,WH-US-CENT-1,CAR-04,2,573.65,373.96,0.0,1147.3,1147.3,747.92,32.78,366.6,3,3,0
ORD-00000786,2023-04-23,CUST-008344,PROD-0824,WH-APAC-SING-1,CAR-05,6,78.95,63.57,0.0,473.7,473.7,381.42,26.39,65.89,2,2,0
ORD-00000787,2023-03-03,CUST-019668,PROD-0273,WH-APAC-SING-1,CAR-04,11,1029.2,679.99,0.0,11321.2,11321.2,7479.89,20.75,3820.56,2,2,0
ORD-00000788,2025-05-26,CUST-022808,PROD-0510,WH-US-EAST-1,CAR-03,5,735.92,558.56,0.05,3679.6,3495.62,2792.8,16.14,686.68,4,3,1
ORD-00000789,2024-01-18,CUST-017510,PROD-1741,WH-CA-EAST-1,CAR-06,11,1209.56,937.89,0.15,13305.16,11309.39,10316.79,28.39,964.21,5,5,0
ORD-00000790,2023-06-22,CUST-006527,PROD-0021,WH-EU-WEST-1,CAR-07,10,417.97,255.8,0.15,4179.7,3552.75,2558.0,25.59,969.16,1,1,0
ORD-00000791,2025-04-04,CUST-001398,PROD-1099,WH-US-WEST-2,CAR-04,8,961.69,663.47,0.0,7693.52,7693.52,5307.76,29.05,2356.71,7,6,1
ORD-00000792,2025-02-01,CUST-019197,PROD-1371,WH-APAC-MELB-1,CAR-03,11,219.06,141.97,0.1,2409.66,2168.69,1561.67,31.57,575.45,1,1,0
ORD-00000793,2023-07-28,CUST-000281,PROD-0963,WH-APAC-SING-1,CAR-05,11,117.83,72.11,0.15,1296.13,1101.71,793.21,19.97,288.53,6,6,0
ORD-00000794,2024-01-25,CUST-023008,PROD-0296,WH-UK-MANC-1,CAR-01,8,792.34,615.57,0.05,6338.72,6021.78,4924.56,45.51,1051.71,5,5,0
ORD-00000795,2024-09-11,CUST-012753,PROD-1258,WH-APAC-OSAK-1,CAR-02,11,582.64,450.38,0.0,6409.04,6409.04,4954.18,24.7,1430.16,2,2,0
ORD-00000796,2023-03-27,CUST-007761,PROD-1657,WH-APAC-OSAK-1,CAR-03,11,1075.9,824.68,0.0,11834.9,11834.9,9071.48,20.35,2743.07,6,6,0
ORD-00000797,2024-02-08,CUST-009669,PROD-1555,WH-UK-MANC-1,CAR-03,4,170.87,132.73,0.0,683.48,683.48,530.92,25.64,126.92,6,7,0
ORD-00000798,2025-10-05,CUST-016657,PROD-1623,WH-CA-EAST-1,CAR-05,2,1616.78,758.27,0.05,3233.56,3071.88,1516.54,32.49,1522.85,7,7,0
ORD-00000799,2025-03-12,CUST-007625,PROD-1227,WH-US-EAST-1,CAR-06,5,965.94,554.64,0.0,4829.7,4829.7,2773.2,23.84,2032.66,5,6,0
ORD-00000800,2025-09-01,CUST-007507,PROD-0847,WH-US-WEST-1,CAR-04,6,1134.99,594.51,0.1,6809.94,6128.95,3567.06,10.57,2551.32,5,5,0
ORD-00000801,2024-07-26,CUST-000521,PROD-0197,WH-EU-WEST-1,CAR-04,4,478.56,314.99,0.1,1914.24,1722.82,1259.96,18.69,444.17,7,7,0
ORD-00000802,2024-11-05,CUST-001727,PROD-1882,WH-US-WEST-1,CAR-07,6,522.95,410.88,0.2,3137.7,2510.16,2465.28,15.44,29.44,1,0,1
ORD-00000803,2024-03-19,CUST-020584,PROD-1301,WH-EU-CENT-1,CAR-04,7,20.08,12.12,0.05,140.56,133.53,84.84,32.26,16.43,2,3,0
ORD-00000804,2023-01-23,CUST-005229,PROD-0894,WH-UK-MANC-1,CAR-04,8,1079.31,671.44,0.15,8634.48,7339.31,5371.52,30.93,1936.86,2,2,0
ORD-00000805,2025-02-08,CUST-007288,PROD-0002,WH-APAC-SYD-1,CAR-05,5,1341.38,872.7,0.0,6706.9,6706.9,4363.5,32.77,2310.63,2,2,0
ORD-00000806,2023-06-19,CUST-009668,PROD-1034,WH-APAC-SING-1,CAR-05,2,125.46,63.41,0.0,250.92,250.92,126.82,33.48,90.62,6,7,0
ORD-00000807,2025-01-04,CUST-004998,PROD-1044,WH-APAC-SING-1,CAR-08,1,1112.85,655.36,0.05,1112.85,1057.21,655.36,28.2,373.65,6,6,0
ORD-00000808,2023-08-10,CUST-005387,PROD-1872,WH-APAC-OSAK-1,CAR-06,8,300.15,203.26,0.0,2401.2,2401.2,1626.08,15.91,759.21,4,4,0
ORD-00000809,2024-03-09,CUST-018367,PROD-0405,WH-CA-EAST-1,CAR-01,5,613.84,308.33,0.0,3069.2,3069.2,1541.65,43.76,1483.79,7,7,0
ORD-00000810,2025-10-08,CUST-023024,PROD-1901,WH-US-CENT-1,CAR-07,1,813.77,631.16,0.0,813.77,813.77,631.16,35.68,146.93,3,3,0
ORD-00000811,2023-07-16,CUST-020697,PROD-0354,WH-APAC-OSAK-1,CAR-07,6,1727.42,901.02,0.15,10364.52,8809.84,5406.12,34.5,3369.22,4,3,1
ORD-00000812,2024-11-24,CUST-022144,PROD-1528,WH-US-WEST-1,CAR-05,6,1349.34,842.8,0.0,8096.04,8096.04,5056.8,28.43,3010.81,7,8,0
ORD-00000813,2025-01-12,CUST-003922,PROD-1493,WH-CA-EAST-1,CAR-06,6,1034.71,714.88,0.0,6208.26,6208.26,4289.28,12.45,1906.53,5,5,0
ORD-00000814,2024-01-20,CUST-015321,PROD-1051,WH-APAC-SING-1,CAR-04,1,668.24,497.24,0.0,668.24,668.24,497.24,26.48,144.52,5,5,0
ORD-00000815,2024-05-20,CUST-015731,PROD-1341,WH-EU-WEST-1,CAR-03,6,28.14,21.11,0.05,168.84,160.4,126.66,41.04,-7.3,4,5,0
ORD-00000816,2024-12-04,CUST-008853,PROD-0666,WH-UK-LOND-1,CAR-03,9,1133.78,653.85,0.05,10204.02,9693.82,5884.65,18.38,3790.79,4,5,0
ORD-00000817,2023-11-19,CUST-020119,PROD-0836,WH-EU-WEST-1,CAR-04,4,1291.29,603.16,0.15,5165.16,4390.39,2412.64,36.43,1941.32,1,1,0
ORD-00000818,2023-05-21,CUST-024125,PROD-1970,WH-APAC-OSAK-1,CAR-07,3,221.32,152.4,0.05,663.96,630.76,457.2,18.27,155.29,6,6,0
ORD-00000819,2023-05-25,CUST-018430,PROD-0404,WH-US-CENT-1,CAR-03,11,1131.05,583.51,0.0,12441.55,12441.55,6418.61,16.66,6006.28,3,3,0
ORD-00000820,2023-07-01,CUST-017054,PROD-1548,WH-UK-MANC-1,CAR-04,4,911.78,582.26,0.0,3647.12,3647.12,2329.04,47.94,1270.14,5,5,0
ORD-00000821,2025-10-16,CUST-006124,PROD-0063,WH-APAC-SYD-1,CAR-08,11,568.25,285.83,0.05,6250.75,5938.21,3144.13,42.69,2751.39,1,1,0
ORD-00000822,2025-06-11,CUST-015534,PROD-0846,WH-EU-WEST-1,CAR-07,8,1154.33,815.88,0.05,9234.64,8772.91,6527.04,32.32,2213.55,1,1,0
ORD-00000823,2023-03-16,CUST-012020,PROD-1452,WH-APAC-OSAK-1,CAR-08,11,378.02,307.56,0.0,4158.22,4158.22,3383.16,30.7,744.36,5,6,0
ORD-00000824,2025-12-10,CUST-010045,PROD-1213,WH-US-WEST-2,CAR-03,11,266.24,182.91,0.0,2928.64,2928.64,2012.01,44.38,872.25,4,4,0
ORD-00000825,2025-05-21,CUST-001646,PROD-1430,WH-APAC-TYO-1,CAR-08,9,446.54,219.16,0.05,4018.86,3817.92,1972.44,45.83,1799.65,7,7,0
ORD-00000826,2023-07-12,CUST-009622,PROD-1694,WH-EU-CENT-1,CAR-01,6,1026.61,511.97,0.1,6159.66,5543.69,3071.82,18.02,2453.85,5,6,0
ORD-00000827,2024-12-04,CUST-003442,PROD-0093,WH-APAC-SYD-1,CAR-03,7,783.22,434.14,0.0,5482.54,5482.54,3038.98,22.69,2420.87,5,5,0
ORD-00000828,2025-04-30,CUST-000920,PROD-1782,WH-UK-MANC-1,CAR-06,9,251.52,145.05,0.05,2263.68,2150.5,1305.45,9.44,835.61,6,6,0
ORD-00000829,2023-12-09,CUST-007383,PROD-1525,WH-APAC-SYD-1,CAR-08,10,473.69,337.17,0.0,4736.9,4736.9,3371.7,8.91,1356.29,5,5,0
ORD-00000830,2025-04-14,CUST-005427,PROD-1727,WH-US-EAST-2,CAR-06,6,889.36,515.65,0.1,5336.16,4802.54,3093.9,43.14,1665.5,6,6,0
ORD-00000831,2023-09-22,CUST-018497,PROD-0662,WH-UK-LOND-1,CAR-03,1,539.33,334.49,0.0,539.33,539.33,334.49,35.0,169.84,2,2,0
ORD-00000832,2023-02-14,CUST-013711,PROD-1062,WH-US-EAST-1,CAR-04,10,1085.49,866.55,0.15,10854.9,9226.66,8665.5,17.45,543.71,3,4,0
ORD-00000833,2024-04-28,CUST-020336,PROD-0534,WH-US-WEST-2,CAR-05,9,161.72,121.79,0.15,1455.48,1237.16,1096.11,16.23,124.82,5,5,0
ORD-00000834,2024-02-24,CUST-000412,PROD-1420,WH-US-EAST-2,CAR-03,4,1109.35,710.43,0.0,4437.4,4437.4,2841.72,12.94,1582.74,4,5,0
ORD-00000835,2025-07-11,CUST-007420,PROD-1595,WH-UK-LOND-1,CAR-04,1,634.91,295.93,0.0,634.91,634.91,295.93,47.38,291.6,2,2,0
ORD-00000836,2023-10-25,CUST-021652,PROD-0341,WH-APAC-SYD-1,CAR-07,5,239.33,189.6,0.05,1196.65,1136.82,948.0,11.9,176.92,6,6,0
ORD-00000837,2024-07-06,CUST-019684,PROD-1618,WH-APAC-TYO-1,CAR-03,9,1180.43,845.07,0.05,10623.87,10092.68,7605.63,25.02,2462.03,3,3,0
ORD-00000838,2024-04-27,CUST-002859,PROD-1333,WH-APAC-TYO-1,CAR-04,1,1259.68,808.84,0.15,1259.68,1070.73,808.84,17.08,244.81,6,5,1
ORD-00000839,2025-12-23,CUST-009413,PROD-1212,WH-APAC-MELB-1,CAR-08,11,930.29,420.21,0.2,10233.19,8186.55,4622.31,7.97,3556.27,3,3,0
ORD-00000840,2023-07-28,CUST-010483,PROD-0792,WH-EU-CENT-1,CAR-06,1,753.82,462.09,0.0,753.82,753.82,462.09,22.6,269.13,7,7,0
ORD-00000841,2025-02-21,CUST-002751,PROD-1560,WH-APAC-MELB-1,CAR-04,2,996.14,802.19,0.1,1992.28,1793.05,1604.38,16.26,172.41,7,7,0
ORD-00000842,2024-12-20,CUST-006315,PROD-0108,WH-US-EAST-2,CAR-01,7,1248.59,604.94,0.0,8740.13,8740.13,4234.58,14.17,4491.38,7,7,0
ORD-00000843,2024-10-04,CUST-017138,PROD-0660,WH-EU-WEST-1,CAR-07,11,800.09,512.94,0.15,8800.99,7480.84,5642.34,41.45,1797.05,2,2,0
ORD-00000844,2023-05-06,CUST-017871,PROD-1288,WH-US-EAST-2,CAR-05,6,494.79,302.12,0.0,2968.74,2968.74,1812.72,45.69,1110.33,7,7,0
ORD-00000845,2023-07-01,CUST-012546,PROD-0760,WH-UK-MANC-1,CAR-06,7,305.82,233.95,0.0,2140.74,2140.74,1637.65,40.75,462.34,1,1,0
ORD-00000846,2024-04-30,CUST-012439,PROD-1196,WH-EU-WEST-1,CAR-05,9,1215.86,810.49,0.0,10942.74,10942.74,7294.41,44.05,3604.28,6,6,0
ORD-00000847,2023-03-28,CUST-013196,PROD-0745,WH-US-WEST-1,CAR-06,8,961.55,442.12,0.05,7692.4,7307.78,3536.96,27.26,3743.56,2,2,0
ORD-00000848,2025-06-11,CUST-013742,PROD-1327,WH-CA-EAST-1,CAR-06,11,1337.56,768.43,0.0,14713.16,14713.16,8452.73,9.65,6250.78,3,3,0
ORD-00000849,2024-04-25,CUST-009633,PROD-1739,WH-US-WEST-1,CAR-02,3,580.86,395.33,0.0,1742.58,1742.58,1185.99,18.07,538.52,2,3,0
ORD-00000850,2024-02-26,CUST-003372,PROD-1584,WH-US-EAST-1,CAR-04,4,1203.46,608.95,0.05,4813.84,4573.15,2435.8,18.96,2118.39,3,3,0
ORD-00000851,2023-05-21,CUST-014573,PROD-1223,WH-EU-CENT-1,CAR-01,6,1180.99,927.55,0.1,7085.94,6377.35,5565.3,32.25,779.8,7,7,0
ORD-00000852,2024-10-04,CUST-021657,PROD-0349,WH-EU-CENT-1,CAR-02,11,529.77,389.06,0.0,5827.47,5827.47,4279.66,39.92,1507.89,1,1,0
ORD-00000853,2025-05-02,CUST-007459,PROD-1552,WH-APAC-SYD-1,CAR-02,8,765.39,520.62,0.0,6123.12,6123.12,4164.96,10.42,1947.74,2,2,0
ORD-00000854,2024-12-08,CUST-014755,PROD-0212,WH-US-EAST-1,CAR-03,8,19.1,15.44,0.0,152.8,152.8,123.52,45.8,-16.52,6,6,0
ORD-00000855,2024-03-27,CUST-013764,PROD-0044,WH-US-EAST-1,CAR-07,2,234.67,156.69,0.05,469.34,445.87,313.38,7.82,124.67,5,5,0
ORD-00000856,2025-09-30,CUST-015098,PROD-0009,WH-APAC-MELB-1,CAR-04,6,1193.67,943.36,0.0,7162.02,7162.02,5660.16,24.51,1477.35,4,4,0
ORD-00000857,2025-08-31,CUST-018591,PROD-1555,WH-US-EAST-1,CAR-01,1,170.87,132.73,0.0,170.87,170.87,132.73,41.31,-3.17,4,3,1
ORD-00000858,2025-02-14,CUST-016284,PROD-1648,WH-APAC-MELB-1,CAR-06,1,452.01,304.25,0.05,452.01,429.41,304.25,39.4,85.76,1,1,0
ORD-00000859,2025-09-02,CUST-010123,PROD-0782,WH-APAC-SING-1,CAR-06,1,1169.58,878.82,0.1,1169.58,1052.62,878.82,41.31,132.49,5,5,0
ORD-00000860,2023-03-11,CUST-014368,PROD-1063,WH-UK-MANC-1,CAR-06,1,534.78,321.99,0.0,534.78,534.78,321.99,28.48,184.31,3,3,0
ORD-00000861,2024-06-11,CUST-018754,PROD-1240,WH-UK-LOND-1,CAR-04,8,1049.65,631.26,0.0,8397.2,8397.2,5050.08,8.96,3338.16,6,6,0
ORD-00000862,2024-02-23,CUST-007166,PROD-0471,WH-CA-EAST-1,CAR-04,7,1005.18,740.62,0.05,7036.26,6684.45,5184.34,15.72,1484.39,5,5,0
ORD-00000863,2023-10-23,CUST-007347,PROD-1602,WH-APAC-TYO-1,CAR-02,5,1278.25,879.69,0.0,6391.25,6391.25,4398.45,26.76,1966.04,2,2,0
ORD-00000864,2024-12-17,CUST-003771,PROD-1000,WH-APAC-MELB-1,CAR-01,4,405.41,226.99,0.1,1621.64,1459.48,907.96,39.2,512.32,6,6,0
ORD-00000865,2025-05-04,CUST-010445,PROD-0701,WH-US-CENT-1,CAR-02,5,551.66,285.43,0.2,2758.3,2206.64,1427.15,6.07,773.42,7,7,0
ORD-00000866,2023-11-20,CUST-023953,PROD-0682,WH-US-CENT-1,CAR-01,5,532.44,242.74,0.05,2662.2,2529.09,1213.7,32.03,1283.36,6,6,0
ORD-00000867,2024-04-25,CUST-010355,PROD-0685,WH-APAC-MELB-1,CAR-07,8,1129.73,533.12,0.0,9037.84,9037.84,4264.96,41.9,4730.98,6,5,1
ORD-00000868,2025-07-03,CUST-015102,PROD-0760,WH-US-WEST-2,CAR-06,1,305.82,233.95,0.15,305.82,259.95,233.95,9.37,16.63,6,6,0
ORD-00000869,2025-07-17,CUST-001092,PROD-1690,WH-US-WEST-1,CAR-07,1,789.41,629.0,0.0,789.41,789.41,629.0,43.71,116.7,5,5,0
ORD-00000870,2024-11-25,CUST-013535,PROD-1874,WH-CA-EAST-1,CAR-04,11,796.08,388.01,0.0,8756.88,8756.88,4268.11,10.71,4478.06,2,2,0
ORD-00000871,2023-02-06,CUST-024384,PROD-1340,WH-US-EAST-2,CAR-06,3,16.24,11.69,0.1,48.72,43.85,35.07,14.97,-6.19,4,4,0
ORD-00000872,2023-01-04,CUST-013291,PROD-0132,WH-EU-CENT-1,CAR-07,8,111.96,59.35,0.0,895.68,895.68,474.8,11.57,409.31,1,2,0
ORD-00000873,2024-08-26,CUST-013622,PROD-0831,WH-APAC-OSAK-1,CAR-04,11,821.15,653.55,0.0,9032.65,9032.65,7189.05,32.51,1811.09,5,5,0
ORD-00000874,2024-03-16,CUST-000844,PROD-0568,WH-APAC-SING-1,CAR-01,9,907.87,512.22,0.0,8170.83,8170.83,4609.98,32.81,3528.04,7,7,0
ORD-00000875,2023-12-01,CUST-022738,PROD-0356,WH-APAC-OSAK-1,CAR-01,7,1696.57,881.71,0.05,11875.99,11282.19,6171.97,14.89,5095.33,3,3,0
ORD-00000876,2025-10-10,CUST-017262,PROD-0365,WH-US-WEST-1,CAR-01,8,778.95,533.89,0.15,6231.6,5296.86,4271.12,24.15,1001.59,7,7,0
ORD-00000877,2025-05-03,CUST-006101,PROD-1171,WH-US-WEST-1,CAR-07,1,193.35,106.75,0.1,193.35,174.02,106.75,33.98,33.28,3,3,0
ORD-00000878,2024-06-15,CUST-006513,PROD-0396,WH-CA-EAST-1,CAR-03,1,609.04,301.96,0.15,609.04,517.68,301.96,30.1,185.62,1,1,0
ORD-00000879,2023-01-13,CUST-022070,PROD-1825,WH-US-CENT-1,CAR-02,4,1444.54,814.72,0.1,5778.16,5200.34,3258.88,41.71,1899.75,2,2,0
ORD-00000880,2023-02-05,CUST-020016,PROD-1582,WH-APAC-OSAK-1,CAR-02,1,1476.32,862.32,0.0,1476.32,1476.32,862.32,38.92,575.08,1,1,0
ORD-00000881,2025-12-20,CUST-001562,PROD-1593,WH-EU-CENT-1,CAR-05,6,529.79,370.43,0.2,3178.74,2542.99,2222.58,20.78,299.63,2,2,0
ORD-00000882,2025-02-20,CUST-021832,PROD-1494,WH-UK-LOND-1,CAR-08,4,1289.04,944.09,0.0,5156.16,5156.16,3776.36,32.48,1347.32,4,5,0
ORD-00000883,2023-09-28,CUST-009304,PROD-0160,WH-CA-EAST-1,CAR-01,5,1288.31,861.75,0.05,6441.55,6119.47,4308.75,39.75,1770.97,1,1,0
ORD-00000884,2024-04-04,CUST-018539,PROD-1105,WH-APAC-SING-1,CAR-07,11,63.9,50.84,0.0,702.9,702.9,559.24,21.75,121.91,2,2,0
ORD-00000885,2025-03-25,CUST-013624,PROD-1291,WH-APAC-TYO-1,CAR-01,1,586.7,473.94,0.05,586.7,557.36,473.94,27.62,55.81,5,4,1
ORD-00000886,2024-11-30,CUST-016588,PROD-0660,WH-APAC-OSAK-1,CAR-06,7,800.09,512.94,0.05,5600.63,5320.6,3590.58,43.9,1686.12,1,1,0
ORD-00000887,2024-03-31,CUST-021061,PROD-1325,WH-US-EAST-1,CAR-07,9,696.17,336.46,0.0,6265.53,6265.53,3028.14,5.55,3231.84,2,2,0
ORD-00000888,2025-04-16,CUST-010832,PROD-1297,WH-APAC-TYO-1,CAR-07,6,39.31,29.77,0.0,235.86,235.86,178.62,42.19,15.05,7,7,0
ORD-00000889,2023-03-31,CUST-022464,PROD-1600,WH-US-CENT-1,CAR-02,11,953.58,754.38,0.15,10489.38,8915.97,8298.18,8.18,609.61,5,5,0
ORD-00000890,2024-08-02,CUST-000864,PROD-1969,WH-APAC-MELB-1,CAR-05,8,1229.57,818.28,0.2,9836.56,7869.25,6546.24,45.05,1277.96,4,4,0
ORD-00000891,2023-10-09,CUST-013981,PROD-1303,WH-US-WEST-2,CAR-06,2,286.45,174.25,0.0,572.9,572.9,348.5,25.3,199.1,6,6,0
ORD-00000892,2025-07-29,CUST-020094,PROD-1579,WH-APAC-OSAK-1,CAR-06,3,795.65,584.64,0.05,2386.95,2267.6,1753.92,5.63,508.05,1,1,0
ORD-00000893,2025-08-23,CUST-015329,PROD-1682,WH-APAC-SING-1,CAR-08,7,1388.69,917.23,0.0,9720.83,9720.83,6420.61,38.44,3261.78,7,7,0
ORD-00000894,2023-05-12,CUST-023355,PROD-1730,WH-US-EAST-1,CAR-05,7,36.85,27.66,0.0,257.95,257.95,193.62,20.95,43.38,7,8,0
ORD-00000895,2023-05-25,CUST-012825,PROD-0402,WH-APAC-SING-1,CAR-08,4,1208.87,727.74,0.05,4835.48,4593.71,2910.96,15.62,1667.13,3,3,0
ORD-00000896,2023-11-22,CUST-013256,PROD-0362,WH-UK-MANC-1,CAR-05,7,1006.07,554.95,0.0,7042.49,7042.49,3884.65,40.2,3117.64,7,7,0
ORD-00000897,2025-06-01,CUST-008726,PROD-1221,WH-CA-EAST-1,CAR-01,10,1926.3,902.28,0.0,19263.0,19263.0,9022.8,21.59,10218.61,5,4,1
ORD-00000898,2023-03-08,CUST-021447,PROD-0048,WH-APAC-MELB-1,CAR-04,11,48.76,39.58,0.15,536.36,455.91,435.38,19.14,1.39,3,3,0
ORD-00000899,2025-11-27,CUST-008932,PROD-0899,WH-UK-LOND-1,CAR-05,8,169.67,132.56,0.05,1357.36,1289.49,1060.48,39.04,189.97,5,6,0
ORD-00000900,2023-06-20,CUST-015564,PROD-1316,WH-US-EAST-2,CAR-06,9,1011.44,523.32,0.0,9102.96,9102.96,4709.88,33.74,4359.34,1,2,0
ORD-00000901,2025-03-13,CUST-014202,PROD-0754,WH-EU-CENT-1,CAR-08,6,503.37,367.66,0.1,3020.22,2718.2,2205.96,6.0,506.24,4,5,0
ORD-00000902,2024-01-29,CUST-020791,PROD-0678,WH-US-EAST-1,CAR-06,1,1431.81,816.85,0.1,1431.81,1288.63,816.85,10.97,460.81,4,4,0
ORD-00000903,2023-12-29,CUST-018697,PROD-1661,WH-APAC-OSAK-1,CAR-02,7,55.45,35.94,0.0,388.15,388.15,251.58,40.85,95.72,2,2,0
ORD-00000904,2023-12-16,CUST-015414,PROD-1292,WH-APAC-MELB-1,CAR-06,4,1257.82,709.41,0.0,5031.28,5031.28,2837.64,20.01,2173.63,6,7,0
ORD-00000905,2024-03-19,CUST-008566,PROD-0573,WH-EU-CENT-1,CAR-03,10,1814.71,916.61,0.0,18147.1,18147.1,9166.1,7.49,8973.51,7,6,1
ORD-00000906,2023-06-25,CUST-012141,PROD-0027,WH-APAC-MELB-1,CAR-06,4,1495.95,764.88,0.05,5983.8,5684.61,3059.52,25.79,2599.3,4,4,0
ORD-00000907,2023-06-05,CUST-019043,PROD-0867,WH-UK-MANC-1,CAR-05,7,353.97,213.87,0.15,2477.79,2106.12,1497.09,19.11,589.92,7,7,0
ORD-00000908,2023-07-08,CUST-020700,PROD-1934,WH-UK-MANC-1,CAR-07,10,1032.69,790.94,0.0,10326.9,10326.9,7909.4,46.88,2370.62,5,4,1
ORD-00000909,2023-02-28,CUST-017885,PROD-1555,WH-APAC-SING-1,CAR-03,6,170.87,132.73,0.15,1025.22,871.44,796.38,9.22,65.84,2,2,0
ORD-00000910,2025-07-27,CUST-016904,PROD-1143,WH-US-WEST-1,CAR-02,9,1284.04,860.05,0.2,11556.36,9245.09,7740.45,18.84,1485.8,4,4,0
ORD-00000911,2023-01-01,CUST-016747,PROD-1458,WH-US-WEST-1,CAR-04,4,2052.5,945.79,0.0,8210.0,8210.0,3783.16,8.64,4418.2,5,4,1
ORD-00000912,2025-12-14,CUST-001477,PROD-0101,WH-APAC-SYD-1,CAR-04,11,622.89,365.45,0.0,6851.79,6851.79,4019.95,42.25,2789.59,6,6,0
ORD-00000913,2024-01-05,CUST-012912,PROD-0046,WH-APAC-SYD-1,CAR-07,4,899.15,715.45,0.0,3596.6,3596.6,2861.8,22.16,712.64,1,1,0
ORD-00000914,2025-02-02,CUST-002013,PROD-0698,WH-APAC-MELB-1,CAR-01,9,1449.35,841.2,0.0,13044.15,13044.15,7570.8,47.11,5426.24,4,4,0
ORD-00000915,2025-02-14,CUST-003325,PROD-1868,WH-US-WEST-2,CAR-03,11,941.88,725.72,0.15,10360.68,8806.58,7982.92,46.98,776.68,5,5,0
ORD-00000916,2025-04-01,CUST-010145,PROD-1274,WH-APAC-SYD-1,CAR-08,8,810.99,616.84,0.0,6487.92,6487.92,4934.72,7.32,1545.88,7,7,0
ORD-00000917,2025-12-16,CUST-005856,PROD-0522,WH-APAC-OSAK-1,CAR-02,3,918.45,576.97,0.0,2755.35,2755.35,1730.91,35.13,989.31,3,3,0
